ManySStuBs4Jsmall_bugs_bug-24103.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-16074.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-23928.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-16837.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-14302.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-11564.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-3272.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-6414.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-1947.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-5727.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-20258.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-12657.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-17031.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-17872.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-15347.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-10521.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-2237.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-7451.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-17837.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-15302.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-10564.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-12612.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-17074.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-22928.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-13612.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-5762.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-8269.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-12286.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-20689.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-15796.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-18609.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-7080.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-789.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-7414.patch 0.377933531999588
ManySStuBs4Jsmall_bugs_bug-1104.patch 0.377933531999588
