Bugs.jar-Patches_commons-math_math-116.patch 0.9935950636863708
D4J-Patches_Collections_27.src.patch 0.9940876960754395
D4J-Patches_Lang_20.src.patch 0.9941654205322266
ManySStuBs4Jsmall_bugs_bug-6410.patch 0.9944069981575012
sstubs_CHANGE_MODIFIER_bug-219.patch 0.9944069981575012
D4J-Patches_Jsoup_50.src.patch 0.9945890307426453
ManySStuBs4Jsmall_bugs_bug-21524.patch 0.9946655035018921
ManySStuBs4Jsmall_bugs_bug-2260.patch 0.9949547648429871
ManySStuBs4Jsmall_bugs_bug-17751.patch 0.9949742555618286
ManySStuBs4Jsmall_bugs_bug-17749.patch 0.9949742555618286
ManySStuBs4Jsmall_bugs_bug-17750.patch 0.9949742555618286
ManySStuBs4Jsmall_bugs_bug-17617.patch 0.9952897429466248
ManySStuBs4Jsmall_bugs_bug-17618.patch 0.9952897429466248
sstubs_CHANGE_NUMERAL_bug-864.patch 0.9952897429466248
ManySStuBs4Jsmall_bugs_bug-4455.patch 0.9952908158302307
sstubs_CHANGE_MODIFIER_bug-129.patch 0.9952908158302307
D4J-Patches_Collections_28.src.patch 0.9955730438232422
ManySStuBs4Jsmall_bugs_bug-5026.patch 0.9956479072570801
ManySStuBs4Jsmall_bugs_bug-160.patch 0.9957002997398376
Bugs.jar-Patches_accumulo_accumulo-2.patch 0.9957279562950134
Bugs.jar-Patches_accumulo_accumulo-1.patch 0.9957279562950134
D4J-Patches_Mockito_33.src.patch 0.995733916759491
D4J-Patches_Compress_19.src.patch 0.9957603812217712
D4J-Patches_Lang_41.src.patch 0.9957759976387024
D4J-Patches_Mockito_5.src.patch 0.9957787394523621
Bugs.jar-Patches_commons-math_math-139.patch 0.9958081841468811
ManySStuBs4Jsmall_bugs_bug-13835.patch 0.9958311319351196
ManySStuBs4Jsmall_bugs_bug-13836.patch 0.9958311319351196
D4J-Patches_Lang_40.src.patch 0.9958825707435608
ManySStuBs4Jsmall_bugs_bug-18690.patch 0.9959113597869873
D4J-Patches_Math_10.src.patch 0.9959533214569092
Bugs.jar-Patches_camel_camel-54.patch 0.9959929585456848
QuickBugs-Patches_POSSIBLE_CHANGE.txt 0.9960432648658752
ManySStuBs4Jsmall_bugs_bug-9768.patch 0.9960631728172302
ManySStuBs4Jsmall_bugs_bug-18712.patch 0.9960730075836182
Bears-Patches_Bears-212.txt 0.9961540102958679
Bugs.jar-Patches_camel_camel-46.patch 0.9961725473403931
ManySStuBs4Jsmall_bugs_bug-7061.patch 0.996202826499939
ManySStuBs4Jsmall_bugs_bug-7062.patch 0.996202826499939
D4J-Patches_Collections_14.src.patch 0.9962233304977417
ManySStuBs4Jsmall_bugs_bug-18909.patch 0.9962350726127625
D4J-Patches_Codec_12.src.patch 0.9962697625160217
