ManySStuBs4Jsmall_bugs_bug-12517.patch 0.2233488
Bugs.jar-Patches_wicket_wicket-113.patch 0.30014002
Bears-Patches_Bears-89.txt 0.31833118
Bugs.jar-Patches_commons-math_math-139.patch 0.32120025
Bugs.jar-Patches_commons-math_math-78.patch 0.32805252
Bugs.jar-Patches_wicket_wicket-27.patch 0.33702528
ManySStuBs4Jsmall_bugs_bug-21551.patch 0.3404218
sstubs_OVERLOAD_METHOD_MORE_ARGS_bug-714.patch 0.35714328
ManySStuBs4Jsmall_bugs_bug-21403.patch 0.36086923
D4J-Patches_Closure_150.src.patch 0.3630764
Bugs.jar-Patches_wicket_wicket-228.patch 0.37200588
ManySStuBs4Jsmall_bugs_bug-21394.patch 0.38069153
ManySStuBs4Jsmall_bugs_bug-24083.patch 0.3857419
ManySStuBs4Jsmall_bugs_bug-21328.patch 0.38934547
Bears-Patches_Bears-165.txt 0.39791554
D4J-Patches_Jsoup_69.src.patch 0.39839977
sstubs_CHANGE_UNARY_OPERATOR_bug-174.patch 0.3987976
D4J-Patches_Gson_8.src.patch 0.41160968
sstubs_CHANGE_IDENTIFIER_bug-2154.patch 0.41427118
ManySStuBs4Jsmall_bugs_bug-11824.patch 0.41721416
Bugs.jar-Patches_wicket_wicket-127.patch 0.41747594
sstubs_CHANGE_CALLER_IN_FUNCTION_CALL_bug-123.patch 0.4204166
ManySStuBs4Jsmall_bugs_bug-20308.patch 0.42110866
Bugs.jar-Patches_accumulo_accumulo-72.patch 0.42993015
ManySStuBs4Jsmall_bugs_bug-13896.patch 0.43041536
ManySStuBs4Jsmall_bugs_bug-3723.patch 0.43331605
D4J-Patches_JacksonDatabind_78.src.patch 0.4390551
ManySStuBs4Jsmall_bugs_bug-3724.patch 0.44352436
ManySStuBs4Jsmall_bugs_bug-21042.patch 0.44385526
ManySStuBs4Jsmall_bugs_bug-16376.patch 0.4478455
ManySStuBs4Jsmall_bugs_bug-14165.patch 0.45403236
ManySStuBs4Jsmall_bugs_bug-17217.patch 0.45457682
D4J-Patches_JacksonCore_23.src.patch 0.4557978
ManySStuBs4Jsmall_bugs_bug-17216.patch 0.45984104
sstubs_CHANGE_IDENTIFIER_bug-2865.patch 0.46116602
D4J-Patches_Chart_6.src.patch 0.46177152
sstubs_CHANGE_IDENTIFIER_bug-2866.patch 0.46257377
D4J-Patches_JacksonCore_16.src.patch 0.46683833
ManySStuBs4Jsmall_bugs_bug-9311.patch 0.46687683
D4J-Patches_JacksonDatabind_59.src.patch 0.46703637
sstubs_OVERLOAD_METHOD_MORE_ARGS_bug-703.patch 0.47095463
D4J-Patches_Codec_14.src.patch 0.4712726
Bugs.jar-Patches_logging-log4j2_log4j2-70.patch 0.47131038
D4J-Patches_Closure_139.src.patch 0.4737254
ManySStuBs4Jsmall_bugs_bug-21286.patch 0.4776762
ManySStuBs4Jsmall_bugs_bug-4146.patch 0.48054335
ManySStuBs4Jsmall_bugs_bug-4147.patch 0.4805563
ManySStuBs4Jsmall_bugs_bug-14283.patch 0.48108986
Bugs.jar-Patches_wicket_wicket-98.patch 0.48144862
ManySStuBs4Jsmall_bugs_bug-20930.patch 0.4850657
ManySStuBs4Jsmall_bugs_bug-21033.patch 0.48585427
sstubs_CHANGE_MODIFIER_bug-449.patch 0.48668164
Bugs.jar-Patches_camel_camel-97.patch 0.4874758
ManySStuBs4Jsmall_bugs_bug-9456.patch 0.48818544
ManySStuBs4Jsmall_bugs_bug-20971.patch 0.48885193
ManySStuBs4Jsmall_bugs_bug-7383.patch 0.48886442
sstubs_CHANGE_IDENTIFIER_bug-523.patch 0.48974323
ManySStuBs4Jsmall_bugs_bug-3688.patch 0.49171847
D4J-Patches_Jsoup_32.src.patch 0.49206004
ManySStuBs4Jsmall_bugs_bug-21158.patch 0.49280322
ManySStuBs4Jsmall_bugs_bug-12155.patch 0.49313253
D4J-Patches_JacksonCore_13.src.patch 0.49437928
D4J-Patches_JacksonDatabind_55.src.patch 0.49481282
ManySStuBs4Jsmall_bugs_bug-2508.patch 0.4952951
ManySStuBs4Jsmall_bugs_bug-19809.patch 0.49530938
D4J-Patches_Compress_9.src.patch 0.4970675
D4J-Patches_Codec_8.src.patch 0.4971847
Bugs.jar-Patches_camel_camel-51.patch 0.4973011
ManySStuBs4Jsmall_bugs_bug-5036.patch 0.49759024
ManySStuBs4Jsmall_bugs_bug-1802.patch 0.49853724
ManySStuBs4Jsmall_bugs_bug-23971.patch 0.4990413
ManySStuBs4Jsmall_bugs_bug-19806.patch 0.49996316
ManySStuBs4Jsmall_bugs_bug-21015.patch 0.50080776
ManySStuBs4Jsmall_bugs_bug-15722.patch 0.5015376
Bugs.jar-Patches_logging-log4j2_log4j2-43.patch 0.50332415
ManySStuBs4Jsmall_bugs_bug-16299.patch 0.5037583
ManySStuBs4Jsmall_bugs_bug-3689.patch 0.5044785
ManySStuBs4Jsmall_bugs_bug-9585.patch 0.5050116
ManySStuBs4Jsmall_bugs_bug-11163.patch 0.5061943
ManySStuBs4Jsmall_bugs_bug-6338.patch 0.5062463
Bugs.jar-Patches_jackrabbit-oak_OAK-222.patch 0.5076565
sstubs_CHANGE_CALLER_IN_FUNCTION_CALL_bug-115.patch 0.5081651
Bears-Patches_Bears-150.txt 0.5082097
ManySStuBs4Jsmall_bugs_bug-3693.patch 0.5083816
sstubs_CHANGE_UNARY_OPERATOR_bug-159.patch 0.50911677
sstubs_CHANGE_UNARY_OPERATOR_bug-157.patch 0.5095116
D4J-Patches_Closure_151.src.patch 0.5110204
ManySStuBs4Jsmall_bugs_bug-6425.patch 0.51193917
D4J-Patches_Chart_23.src.patch 0.51224864
sstubs_CHANGE_IDENTIFIER_bug-1991.patch 0.5129308
ManySStuBs4Jsmall_bugs_bug-7382.patch 0.51305056
ManySStuBs4Jsmall_bugs_bug-2311.patch 0.51477116
ManySStuBs4Jsmall_bugs_bug-15557.patch 0.5148597
ManySStuBs4Jsmall_bugs_bug-3692.patch 0.5149635
D4J-Patches_Time_25.src.patch 0.5153946
ManySStuBs4Jsmall_bugs_bug-15018.patch 0.5154917
ManySStuBs4Jsmall_bugs_bug-20302.patch 0.51571417
ManySStuBs4Jsmall_bugs_bug-6819.patch 0.5158031
ManySStuBs4Jsmall_bugs_bug-2949.patch 0.5188589
Bears-Patches_Bears-73.txt 0.52037436
ManySStuBs4Jsmall_bugs_bug-9182.patch 0.5210209
D4J-Patches_Closure_98.src.patch 0.52124
D4J-Patches_Collections_28.src.patch 0.5220283
Bugs.jar-Patches_wicket_wicket-117.patch 0.5240128
ManySStuBs4Jsmall_bugs_bug-6898.patch 0.5241866
QuickBugs-Patches_SHORTEST_PATHS.txt 0.52541286
ManySStuBs4Jsmall_bugs_bug-13062.patch 0.5263064
D4J-Patches_Jsoup_41.src.patch 0.52787745
ManySStuBs4Jsmall_bugs_bug-3686.patch 0.5295018
ManySStuBs4Jsmall_bugs_bug-1168.patch 0.5296774
Bears-Patches_Bears-227.txt 0.52989566
D4J-Patches_JacksonXml_6.src.patch 0.5299121
ManySStuBs4Jsmall_bugs_bug-2743.patch 0.5303023
ManySStuBs4Jsmall_bugs_bug-13366.patch 0.5312449
sstubs_CHANGE_UNARY_OPERATOR_bug-26.patch 0.5321475
ManySStuBs4Jsmall_bugs_bug-3687.patch 0.5324578
Bugs.jar-Patches_commons-math_math-59.patch 0.5325491
sstubs_CHANGE_UNARY_OPERATOR_bug-44.patch 0.5331364
Bugs.jar-Patches_camel_camel-80.patch 0.5334886
sstubs_SWAP_BOOLEAN_LITERAL_bug-88.patch 0.5337285
ManySStuBs4Jsmall_bugs_bug-19077.patch 0.536753
ManySStuBs4Jsmall_bugs_bug-20970.patch 0.5372779
ManySStuBs4Jsmall_bugs_bug-3691.patch 0.5393679
Bears-Patches_Bears-72.txt 0.5420643
ManySStuBs4Jsmall_bugs_bug-13635.patch 0.5423196
ManySStuBs4Jsmall_bugs_bug-14354.patch 0.5425179
ManySStuBs4Jsmall_bugs_bug-17714.patch 0.5429906
Bugs.jar-Patches_camel_camel-117.patch 0.54313743
D4J-Patches_Math_50.src.patch 0.543896
ManySStuBs4Jsmall_bugs_bug-3690.patch 0.5439489
ManySStuBs4Jsmall_bugs_bug-5401.patch 0.54542935
sstubs_CHANGE_MODIFIER_bug-216.patch 0.5465336
sstubs_CHANGE_UNARY_OPERATOR_bug-158.patch 0.546834
sstubs_CHANGE_MODIFIER_bug-404.patch 0.5480194
ManySStuBs4Jsmall_bugs_bug-2424.patch 0.5482323
Bugs.jar-Patches_jackrabbit-oak_OAK-32.patch 0.55056876
ManySStuBs4Jsmall_bugs_bug-3521.patch 0.55069804
ManySStuBs4Jsmall_bugs_bug-19487.patch 0.55193454
ManySStuBs4Jsmall_bugs_bug-19471.patch 0.5533571
ManySStuBs4Jsmall_bugs_bug-14959.patch 0.5534699
ManySStuBs4Jsmall_bugs_bug-1164.patch 0.5540451
sstubs_OVERLOAD_METHOD_MORE_ARGS_bug-341.patch 0.5545737
ManySStuBs4Jsmall_bugs_bug-13636.patch 0.5546917
ManySStuBs4Jsmall_bugs_bug-13543.patch 0.5554106
sstubs_OVERLOAD_METHOD_MORE_ARGS_bug-525.patch 0.55622405
Bugs.jar-Patches_commons-math_math-6.patch 0.5579003
ManySStuBs4Jsmall_bugs_bug-1163.patch 0.56123567
ManySStuBs4Jsmall_bugs_bug-13037.patch 0.5614924
ManySStuBs4Jsmall_bugs_bug-9509.patch 0.56170624
ManySStuBs4Jsmall_bugs_bug-2425.patch 0.56252605
ManySStuBs4Jsmall_bugs_bug-9003.patch 0.56326514
ManySStuBs4Jsmall_bugs_bug-1167.patch 0.5648173
ManySStuBs4Jsmall_bugs_bug-17737.patch 0.5648339
ManySStuBs4Jsmall_bugs_bug-1165.patch 0.5652464
